clip_id,audio_seconds,latency_ms,status,route,bytes,error
1089-134686-0000.flac,10.435,2468.620777130127,200,-,216,
1089-134686-0001.flac,3.275,1755.4652690887451,200,-,100,
1089-134686-0002.flac,6.625,2030.4617881774902,200,-,156,
1089-134686-0003.flac,2.68,1878.1836032867432,200,-,93,
1089-134686-0004.flac,5.2150625,2340.2717113494873,200,-,116,
1089-134686-0005.flac,9.635,3375.1397132873535,200,-,189,
1089-134686-0006.flac,10.555,3416.3739681243896,200,-,193,
1089-134686-0007.flac,4.275,2054.903507232666,200,-,99,
1089-134686-0008.flac,6.73,2247.6701736450195,200,-,145,
1089-134686-0009.flac,10.575,3607.6724529266357,200,-,190,
1089-134686-0010.flac,4.405,2548.447608947754,200,-,117,
1089-134686-0011.flac,12.445,3910.1784229278564,200,-,260,
1089-134686-0012.flac,11.64,3730.752944946289,200,-,211,
1089-134686-0013.flac,7.915,3606.353282928467,200,-,167,
1089-134686-0014.flac,2.225,2401.8499851226807,200,-,85,
1089-134686-0015.flac,5.815,2915.766477584839,200,-,136,
1089-134686-0016.flac,3.54,2974.846124649048,200,-,114,
1089-134686-0017.flac,8.87,3909.2986583709717,200,-,188,
1089-134686-0018.flac,15.72,4588.642120361328,200,-,277,
1089-134686-0019.flac,13.895,4588.146209716797,200,-,261,
1089-134686-0020.flac,16.79,4962.74733543396,200,-,297,
1089-134686-0021.flac,6.55,4069.322109222412,200,-,146,
1089-134686-0022.flac,11.175,4668.762445449829,200,-,230,
1089-134686-0023.flac,13.275,4862.672805786133,200,-,243,
1089-134686-0024.flac,11.655,4798.9091873168945,200,-,225,
1089-134686-0025.flac,6.61,4345.625877380371,200,-,146,
1089-134686-0026.flac,4.01,4375.449180603027,200,-,115,
1089-134686-0027.flac,2.71,4416.612386703491,200,-,94,
1089-134686-0028.flac,7.83,4739.1417026519775,200,-,158,
1089-134686-0029.flac,4.67,4587.013244628906,200,-,118,
1089-134686-0030.flac,2.715,4460.832118988037,200,-,82,
1089-134686-0031.flac,6.615,4927.462577819824,200,-,132,
1089-134686-0032.flac,4.09,5038.01703453064,200,-,105,
1089-134686-0033.flac,3.33,4861.480474472046,200,-,86,
1089-134686-0034.flac,5.81,5237.316131591797,200,-,127,
1089-134686-0035.flac,3.445,5072.815895080566,200,-,96,
1089-134686-0036.flac,3.25,5180.516242980957,200,-,86,
1089-134686-0037.flac,5.21,5496.780872344971,200,-,118,
1089-134691-0000.flac,2.085,5322.498321533203,200,-,76,
1089-134691-0001.flac,5.415,5792.627334594727,200,-,131,
1089-134691-0002.flac,11.6,6501.263856887817,200,-,238,
1089-134691-0003.flac,2.175,5556.418895721436,200,-,66,
1089-134691-0004.flac,5.1750625,5947.122097015381,200,-,112,
1089-134691-0005.flac,5.36,6155.025482177734,200,-,125,
1089-134691-0006.flac,5.895,6341.643571853638,200,-,146,
1089-134691-0007.flac,3.44,6118.110656738281,200,-,103,
1089-134691-0008.flac,14.985,7274.255990982056,200,-,265,
1089-134691-0009.flac,20.055,7912.129878997803,200,-,346,
1089-134691-0010.flac,3.195,6462.1901512146,200,-,83,
1089-134691-0011.flac,20.01,7882.488965988159,200,-,337,
1089-134691-0012.flac,15.03,7766.013383865356,200,-,284,
1089-134691-0013.flac,16.33,8009.087562561035,200,-,305,
1089-134691-0014.flac,4.755,6995.459318161011,200,-,110,
1089-134691-0015.flac,3.395,6860.17370223999,200,-,79,
1089-134691-0016.flac,9.06,7720.003843307495,200,-,177,
1089-134691-0017.flac,11.695,8117.83766746521,200,-,224,
1089-134691-0018.flac,3.09,7209.831476211548,200,-,65,
1089-134691-0019.flac,3.155,7387.147665023804,200,-,94,
1089-134691-0020.flac,3.99,7719.65217590332,200,-,98,
1089-134691-0021.flac,13.37,8638.879537582397,200,-,257,
1089-134691-0022.flac,5.635,8083.147764205933,200,-,137,
1089-134691-0023.flac,7.735,8550.68564414978,200,-,178,
1089-134691-0024.flac,2.215,7800.210475921631,200,-,68,
1089-134691-0025.flac,8.005,8678.045272827148,200,-,177,
1188-133604-0000.flac,10.725,8736.332893371582,200,-,168,
1188-133604-0001.flac,9.04,8736.302852630615,200,-,170,
1188-133604-0002.flac,17.96,9561.82599067688,200,-,330,
1188-133604-0003.flac,12.61,9092.411994934082,200,-,233,
1188-133604-0004.flac,10.65,9309.382677078247,200,-,219,
1188-133604-0005.flac,8.56,9443.050384521484,200,-,187,
1188-133604-0006.flac,2.4,8855.959177017212,200,-,84,
1188-133604-0007.flac,14.24,9819.31734085083,200,-,276,
1188-133604-0008.flac,20.755,10299.694061279297,200,-,352,
1188-133604-0009.flac,23.06,10789.69120979309,200,-,428,
1188-133604-0010.flac,6.095,9560.63985824585,200,-,144,
1188-133604-0011.flac,15.19,10118.123769760132,200,-,288,
1188-133604-0012.flac,14.65,10118.67380142212,200,-,238,
1188-133604-0013.flac,3.02,9538.832187652588,200,-,91,
1188-133604-0014.flac,4.39,9741.575956344604,200,-,115,
1188-133604-0015.flac,16.085,10635.374784469604,200,-,311,
1188-133604-0016.flac,16.595,10548.488855361938,200,-,302,
1188-133604-0017.flac,4.615,9880.713939666748,200,-,129,
1188-133604-0018.flac,11.5499375,10319.555044174194,200,-,245,
1188-133604-0019.flac,13.93,10318.735122680664,200,-,239,
