clip_id,audio_seconds,latency_ms,status,route,bytes,error
1089-134686-0000.flac,10.435,96.21334075927734,200,-,216,
1089-134686-0001.flac,3.275,78.27067375183105,200,-,100,
1089-134686-0002.flac,6.625,87.85367012023926,200,-,156,
1089-134686-0003.flac,2.68,76.89476013183594,200,-,93,
1089-134686-0004.flac,5.2150625,77.88562774658203,200,-,116,
1089-134686-0005.flac,9.635,95.22485733032227,200,-,189,
1089-134686-0006.flac,10.555,81.32815361022949,200,-,193,
1089-134686-0007.flac,4.275,76.77650451660156,200,-,99,
1089-134686-0008.flac,6.73,84.25331115722656,200,-,145,
1089-134686-0009.flac,10.575,88.54103088378906,200,-,190,
1089-134686-0010.flac,4.405,89.26153182983398,200,-,117,
1089-134686-0011.flac,12.445,93.7662124633789,200,-,260,
1089-134686-0012.flac,11.64,92.56911277770996,200,-,211,
1089-134686-0013.flac,7.915,96.34566307067871,200,-,167,
1089-134686-0014.flac,2.225,79.00691032409668,200,-,85,
1089-134686-0015.flac,5.815,83.54544639587402,200,-,136,
1089-134686-0016.flac,3.54,79.42914962768555,200,-,114,
1089-134686-0017.flac,8.87,91.33696556091309,200,-,188,
1089-134686-0018.flac,15.72,102.38170623779297,200,-,277,
1089-134686-0019.flac,13.895,94.0256118774414,200,-,261,
1089-134686-0020.flac,16.79,108.58798027038574,200,-,297,
1089-134686-0021.flac,6.55,77.29434967041016,200,-,146,
1089-134686-0022.flac,11.175,98.05178642272949,200,-,230,
1089-134686-0023.flac,13.275,93.75452995300293,200,-,243,
1089-134686-0024.flac,11.655,97.0158576965332,200,-,225,
1089-134686-0025.flac,6.61,85.6020450592041,200,-,146,
1089-134686-0026.flac,4.01,92.59557723999023,200,-,115,
1089-134686-0027.flac,2.71,78.89485359191895,200,-,94,
1089-134686-0028.flac,7.83,89.34545516967773,200,-,158,
1089-134686-0029.flac,4.67,86.04836463928223,200,-,118,
1089-134686-0030.flac,2.715,72.05343246459961,200,-,82,
1089-134686-0031.flac,6.615,76.89929008483887,200,-,132,
1089-134686-0032.flac,4.09,84.96332168579102,200,-,105,
1089-134686-0033.flac,3.33,76.0807991027832,200,-,86,
1089-134686-0034.flac,5.81,83.42242240905762,200,-,127,
1089-134686-0035.flac,3.445,81.73036575317383,200,-,96,
1089-134686-0036.flac,3.25,82.71527290344238,200,-,86,
1089-134686-0037.flac,5.21,74.8600959777832,200,-,118,
1089-134691-0000.flac,2.085,77.09193229675293,200,-,76,
1089-134691-0001.flac,5.415,88.90938758850098,200,-,131,
1089-134691-0002.flac,11.6,108.92271995544434,200,-,238,
1089-134691-0003.flac,2.175,67.58975982666016,200,-,66,
1089-134691-0004.flac,5.1750625,89.07318115234375,200,-,112,
1089-134691-0005.flac,5.36,86.88139915466309,200,-,125,
1089-134691-0006.flac,5.895,91.3081169128418,200,-,146,
1089-134691-0007.flac,3.44,74.27263259887695,200,-,103,
1089-134691-0008.flac,14.985,95.25775909423828,200,-,265,
1089-134691-0009.flac,20.055,113.9075756072998,200,-,346,
1089-134691-0010.flac,3.195,68.17102432250977,200,-,83,
1089-134691-0011.flac,20.01,111.46879196166992,200,-,337,
1089-134691-0012.flac,15.03,93.4896469116211,200,-,284,
1089-134691-0013.flac,16.33,98.09470176696777,200,-,305,
1089-134691-0014.flac,4.755,68.87364387512207,200,-,110,
1089-134691-0015.flac,3.395,70.87016105651855,200,-,79,
1089-134691-0016.flac,9.06,84.33103561401367,200,-,177,
1089-134691-0017.flac,11.695,99.15447235107422,200,-,224,
1089-134691-0018.flac,3.09,64.27907943725586,200,-,65,
1089-134691-0019.flac,3.155,82.43298530578613,200,-,94,
1089-134691-0020.flac,3.99,80.53183555603027,200,-,98,
1089-134691-0021.flac,13.37,103.59358787536621,200,-,257,
1089-134691-0022.flac,5.635,83.11200141906738,200,-,137,
1089-134691-0023.flac,7.735,94.18916702270508,200,-,178,
1089-134691-0024.flac,2.215,65.19603729248047,200,-,68,
1089-134691-0025.flac,8.005,90.20400047302246,200,-,177,
1188-133604-0000.flac,10.725,84.6090316772461,200,-,168,
1188-133604-0001.flac,9.04,87.11862564086914,200,-,170,
1188-133604-0002.flac,17.96,110.09907722473145,200,-,330,
1188-133604-0003.flac,12.61,89.24436569213867,200,-,233,
1188-133604-0004.flac,10.65,98.95801544189453,200,-,219,
1188-133604-0005.flac,8.56,97.808837890625,200,-,187,
1188-133604-0006.flac,2.4,67.96026229858398,200,-,84,
1188-133604-0007.flac,14.24,108.98637771606445,200,-,276,
1188-133604-0008.flac,20.755,105.83186149597168,200,-,352,
1188-133604-0009.flac,23.06,123.22807312011719,200,-,428,
1188-133604-0010.flac,6.095,75.0894546508789,200,-,144,
1188-133604-0011.flac,15.19,107.61904716491699,200,-,288,
1188-133604-0012.flac,14.65,96.01187705993652,200,-,238,
1188-133604-0013.flac,3.02,77.96549797058105,200,-,91,
1188-133604-0014.flac,4.39,71.88701629638672,200,-,115,
1188-133604-0015.flac,16.085,108.34884643554688,200,-,311,
1188-133604-0016.flac,16.595,104.08592224121094,200,-,302,
1188-133604-0017.flac,4.615,88.01770210266113,200,-,129,
1188-133604-0018.flac,11.5499375,97.7945327758789,200,-,245,
1188-133604-0019.flac,13.93,97.59783744812012,200,-,239,
1188-133604-0020.flac,10.26,87.81552314758301,200,-,192,
1188-133604-0021.flac,14.02,96.58193588256836,200,-,271,
1188-133604-0022.flac,9.63,86.1361026763916,200,-,181,
1188-133604-0023.flac,23.67,114.79568481445312,200,-,342,
1188-133604-0024.flac,15.24,100.85630416870117,200,-,285,
1188-133604-0025.flac,7.45,79.93483543395996,200,-,172,
1188-133604-0026.flac,20.125,118.22390556335449,200,-,346,
1188-133604-0027.flac,11.245,86.34614944458008,200,-,195,
1188-133604-0028.flac,19.005,112.08581924438477,200,-,294,
1188-133604-0029.flac,3.705,71.53081893920898,200,-,94,
1188-133604-0030.flac,1.915,71.27881050109863,200,-,71,
1188-133604-0031.flac,4.25,77.21996307373047,200,-,110,
1188-133604-0032.flac,10.985,101.95684432983398,200,-,210,
1188-133604-0033.flac,6.625,76.74908638000488,200,-,142,
1188-133604-0034.flac,20.905,140.47765731811523,200,-,366,
1188-133604-0035.flac,2.925,74.30100440979004,200,-,75,
1188-133604-0036.flac,7.97,89.92719650268555,200,-,166,
1188-133604-0037.flac,14.51,106.73689842224121,200,-,279,
1188-133604-0038.flac,5.365,83.98318290710449,200,-,140,
1188-133604-0039.flac,6.625,90.92140197753906,200,-,153,
1188-133604-0040.flac,3.23,78.94682884216309,200,-,99,
1188-133604-0041.flac,10.07,95.13211250305176,200,-,187,
1188-133604-0042.flac,2.66,78.6750316619873,200,-,85,
1188-133604-0043.flac,4.885,80.26647567749023,200,-,136,
1188-133604-0044.flac,18.545,112.82014846801758,200,-,300,
121-121726-0000.flac,8.46,80.12795448303223,200,-,157,
121-121726-0001.flac,5.925,73.19068908691406,200,-,102,
121-121726-0002.flac,4.41,73.62151145935059,200,-,81,
121-121726-0003.flac,6.755,82.02862739562988,200,-,124,
121-121726-0004.flac,4.02,72.75772094726562,200,-,93,
121-121726-0005.flac,3.1,70.80578804016113,200,-,67,
121-121726-0006.flac,3.895,73.23670387268066,200,-,88,
121-121726-0007.flac,6.73,80.86156845092773,200,-,129,
121-121726-0008.flac,4.99,75.46854019165039,200,-,91,
121-121726-0009.flac,7.26,79.5753002166748,200,-,127,
121-121726-0010.flac,9.81,92.2398567199707,200,-,162,
121-121726-0011.flac,4.035,71.87914848327637,200,-,90,
121-121726-0012.flac,4.045,75.28948783874512,200,-,80,
121-121726-0013.flac,2.49,72.07083702087402,200,-,67,
121-121726-0014.flac,3.165,85.79182624816895,200,-,82,
121-123852-0000.flac,17.695,97.39089012145996,200,-,221,
121-123852-0001.flac,1.87,78.04369926452637,200,-,58,
121-123852-0002.flac,17.285,97.46861457824707,200,-,234,
121-123852-0003.flac,23.505,100.89325904846191,200,-,300,
121-123852-0004.flac,16.29,96.35019302368164,200,-,218,
121-123859-0000.flac,17.39,97.75352478027344,200,-,226,
121-123859-0001.flac,25.395,112.00475692749023,200,-,306,
121-123859-0002.flac,30.04,176.5305995941162,200,-,409,
121-123859-0003.flac,10.825,94.74492073059082,200,-,141,
121-123859-0004.flac,9.505,88.55557441711426,200,-,132,
121-127105-0000.flac,9.875,90.83700180053711,200,-,211,
121-127105-0001.flac,5.025,87.0206356048584,200,-,139,
121-127105-0002.flac,7.495,101.35459899902344,200,-,180,
121-127105-0003.flac,7.725,89.70355987548828,200,-,165,
121-127105-0004.flac,2.11,80.88397979736328,200,-,72,
121-127105-0005.flac,5.82,87.56065368652344,200,-,142,
121-127105-0006.flac,4.725,82.22436904907227,200,-,131,
121-127105-0007.flac,5.79,82.77750015258789,200,-,126,
121-127105-0008.flac,2.76,80.43527603149414,200,-,82,
121-127105-0009.flac,2.29,83.41026306152344,200,-,89,
121-127105-0010.flac,2.85,75.15692710876465,200,-,106,
121-127105-0011.flac,5.78,100.85821151733398,200,-,168,
121-127105-0012.flac,4.83,89.3394947052002,200,-,145,
121-127105-0013.flac,5.895,88.77730369567871,200,-,166,
121-127105-0014.flac,2.255,73.37522506713867,200,-,66,
121-127105-0015.flac,2.96,75.52599906921387,200,-,108,
121-127105-0016.flac,2.03,75.18291473388672,200,-,86,
121-127105-0017.flac,2.695,81.22467994689941,200,-,104,
121-127105-0018.flac,2.77,72.93391227722168,200,-,104,
121-127105-0019.flac,3.525,76.92742347717285,200,-,118,
121-127105-0020.flac,14.355,98.47021102905273,200,-,247,
121-127105-0021.flac,2.0,66.84064865112305,200,-,80,
121-127105-0022.flac,5.075,80.1401138305664,200,-,122,
121-127105-0023.flac,10.91,90.6534194946289,200,-,202,
121-127105-0024.flac,14.45,100.63409805297852,200,-,296,
121-127105-0025.flac,16.065,98.28066825866699,200,-,291,
121-127105-0026.flac,7.53,87.7833366394043,200,-,176,
121-127105-0027.flac,13.87,103.87635231018066,200,-,263,
121-127105-0028.flac,6.75,88.91558647155762,200,-,164,
121-127105-0029.flac,7.31,86.64464950561523,200,-,180,
121-127105-0030.flac,2.175,68.68839263916016,200,-,71,
121-127105-0031.flac,10.765,93.1248664855957,200,-,162,
121-127105-0032.flac,3.17,74.40948486328125,200,-,103,
121-127105-0033.flac,2.355,70.40619850158691,200,-,76,
121-127105-0034.flac,7.41,90.1341438293457,200,-,153,
121-127105-0035.flac,14.15,91.55058860778809,200,-,219,
121-127105-0036.flac,4.15,80.47080039978027,200,-,109,
1221-135766-0000.flac,12.435,102.13899612426758,200,-,261,
1221-135766-0001.flac,16.715,98.69813919067383,200,-,300,
1221-135766-0002.flac,4.825,82.9160213470459,200,-,127,
1221-135766-0003.flac,13.72,104.39062118530273,200,-,252,
1221-135766-0004.flac,7.44,82.52120018005371,200,-,166,
1221-135766-0005.flac,16.645,110.87489128112793,200,-,322,
1221-135766-0006.flac,11.415,92.25344657897949,200,-,220,
1221-135766-0007.flac,8.795,93.02830696105957,200,-,170,
1221-135766-0008.flac,10.78,83.39619636535645,200,-,218,
1221-135766-0009.flac,10.19,96.15182876586914,200,-,231,
1221-135766-0010.flac,15.05,98.62971305847168,200,-,269,
1221-135766-0011.flac,21.345,114.02153968811035,200,-,359,
1221-135766-0012.flac,16.22,91.52007102966309,200,-,285,
1221-135766-0013.flac,3.645,76.2777328491211,200,-,100,
1221-135766-0014.flac,4.75,85.41131019592285,200,-,120,
1221-135766-0015.flac,2.63,77.15249061584473,200,-,92,
1221-135767-0000.flac,24.85,143.9645290374756,200,-,448,
1221-135767-0001.flac,13.43,100.6631851196289,200,-,270,
1221-135767-0002.flac,16.12,99.99942779541016,200,-,292,
1221-135767-0003.flac,18.63,101.3038158416748,200,-,339,
1221-135767-0004.flac,19.09,97.82958030700684,200,-,314,
1221-135767-0005.flac,5.865,80.87754249572754,200,-,130,
1221-135767-0006.flac,20.56,117.64836311340332,200,-,354,
1221-135767-0007.flac,12.77,92.25034713745117,200,-,229,
1221-135767-0008.flac,3.095,83.17279815673828,200,-,102,
1221-135767-0009.flac,13.34,101.74942016601562,200,-,263,
1221-135767-0010.flac,8.2,87.77284622192383,200,-,184,
1221-135767-0011.flac,16.51,106.00042343139648,200,-,299,
1221-135767-0012.flac,13.885,97.76020050048828,200,-,262,
1221-135767-0013.flac,11.985,99.17640686035156,200,-,236,
1221-135767-0014.flac,7.07,84.59687232971191,200,-,154,
1221-135767-0015.flac,2.85,75.27780532836914,200,-,82,
1221-135767-0016.flac,15.255,111.74774169921875,200,-,301,
